iteracion,T,energia
170000,1.349980,-367668.000000
180000,1.349980,-367652.000000
190000,1.349980,-367712.000000
200000,1.349980,-367728.000000
210000,1.349980,-367752.000000
220000,1.349980,-367708.000000
230000,1.349980,-367720.000000
240000,1.349980,-367736.000000
250000,1.349980,-367756.000000
260000,1.349980,-367708.000000
270000,1.349980,-367720.000000
280000,1.349980,-367720.000000
290000,1.349980,-367736.000000
300000,1.349980,-367756.000000
310000,1.349980,-367664.000000
320000,1.349980,-367720.000000
330000,1.349980,-367776.000000
340000,1.349980,-367660.000000
350000,1.349980,-367732.000000
360000,1.349980,-367772.000000
370000,1.349980,-367720.000000
380000,1.349980,-367772.000000
390000,1.349980,-367684.000000
400000,1.349980,-367716.000000
410000,1.349980,-367716.000000
420000,1.349980,-367740.000000
430000,1.349980,-367692.000000
440000,1.349980,-367772.000000
450000,1.349980,-367708.000000
460000,1.349980,-367728.000000
470000,1.349980,-367736.000000
480000,1.349980,-367732.000000
490000,1.349980,-367728.000000
500000,1.349980,-367728.000000
510000,1.349980,-367768.000000
520000,1.349980,-367736.000000
530000,1.349980,-367728.000000
540000,1.349980,-367752.000000
550000,1.349980,-367756.000000
560000,1.349980,-367760.000000
570000,1.349980,-367728.000000
580000,1.349980,-367740.000000
590000,1.349980,-367728.000000
600000,1.349980,-367716.000000
610000,1.349980,-367704.000000
620000,1.349980,-367740.000000
630000,1.349980,-367776.000000
640000,1.349980,-367712.000000
650000,1.349980,-367736.000000
660000,1.349980,-367744.000000
670000,1.349980,-367788.000000
680000,1.349980,-367700.000000
690000,1.349980,-367728.000000
700000,1.349980,-367724.000000
710000,1.349980,-367752.000000
720000,1.349980,-367764.000000
730000,1.349980,-367748.000000
740000,1.349980,-367708.000000
750000,1.349980,-367712.000000
760000,1.349980,-367728.000000
770000,1.349980,-367672.000000
780000,1.349980,-367720.000000
790000,1.349980,-367788.000000
800000,1.349980,-367736.000000
810000,1.349980,-367712.000000
820000,1.349980,-367748.000000
830000,1.349980,-367724.000000
840000,1.349980,-367756.000000
850000,1.349980,-367728.000000
860000,1.349980,-367744.000000
870000,1.349980,-367732.000000
880000,1.349980,-367740.000000
890000,1.349980,-367704.000000
900000,1.349980,-367676.000000
910000,1.349980,-367752.000000
920000,1.349980,-367740.000000
930000,1.349980,-367740.000000
940000,1.349980,-367736.000000
950000,1.349980,-367684.000000
960000,1.349980,-367748.000000
970000,1.349980,-367752.000000
980000,1.349980,-367768.000000
990000,1.349980,-367652.000000
0,1.339980,-367736.000000
10000,1.339980,-367764.000000
20000,1.339980,-367732.000000
30000,1.339980,-367724.000000
40000,1.339980,-367700.000000
50000,1.339980,-367760.000000
60000,1.339980,-367748.000000
70000,1.339980,-367760.000000
80000,1.339980,-367680.000000
90000,1.339980,-367724.000000
100000,1.339980,-367720.000000
110000,1.339980,-367672.000000
120000,1.339980,-367704.000000
130000,1.339980,-367716.000000
140000,1.339980,-367708.000000
150000,1.339980,-367708.000000
160000,1.339980,-367704.000000
170000,1.339980,-367708.000000
180000,1.339980,-367792.000000
190000,1.339980,-367804.000000
200000,1.339980,-367772.000000
210000,1.339980,-367724.000000
220000,1.339980,-367704.000000
230000,1.339980,-367728.000000
240000,1.339980,-367712.000000
250000,1.339980,-367748.000000
260000,1.339980,-367768.000000
270000,1.339980,-367724.000000
280000,1.339980,-367700.000000
290000,1.339980,-367732.000000
300000,1.339980,-367696.000000
310000,1.339980,-367780.000000
320000,1.339980,-367700.000000
330000,1.339980,-367724.000000
340000,1.339980,-367748.000000
350000,1.339980,-367724.000000
360000,1.339980,-367772.000000
370000,1.339980,-367776.000000
380000,1.339980,-367756.000000
390000,1.339980,-367732.000000
400000,1.339980,-367768.000000
410000,1.339980,-367704.000000
420000,1.339980,-367764.000000
430000,1.339980,-367788.000000
440000,1.339980,-367724.000000
450000,1.339980,-367752.000000
460000,1.339980,-367732.000000
470000,1.339980,-367740.000000
480000,1.339980,-367740.000000
490000,1.339980,-367756.000000
500000,1.339980,-367760.000000
510000,1.339980,-367708.000000
520000,1.339980,-367712.000000
530000,1.339980,-367744.000000
540000,1.339980,-367768.000000
550000,1.339980,-367744.000000
560000,1.339980,-367700.000000
570000,1.339980,-367760.000000
580000,1.339980,-367648.000000
590000,1.339980,-367724.000000
600000,1.339980,-367728.000000
610000,1.339980,-367720.000000
620000,1.339980,-367756.000000
630000,1.339980,-367764.000000
640000,1.339980,-367788.000000
650000,1.339980,-367732.000000
660000,1.339980,-367736.000000
670000,1.339980,-367764.000000
680000,1.339980,-367760.000000
690000,1.339980,-367676.000000
700000,1.339980,-367728.000000
710000,1.339980,-367768.000000
720000,1.339980,-367756.000000
730000,1.339980,-367736.000000
740000,1.339980,-367780.000000
750000,1.339980,-367804.000000
760000,1.339980,-367788.000000
780000,1.339980,-367636.000000
790000,1.339980,-367728.000000
800000,1.339980,-367748.000000
810000,1.339980,-367700.000000
820000,1.339980,-367612.000000
830000,1.339980,-367752.000000
840000,1.339980,-367696.000000
850000,1.339980,-367636.000000
860000,1.339980,-367704.000000
870000,1.339980,-367720.000000
880000,1.339980,-367772.000000
890000,1.339980,-367756.000000
900000,1.339980,-367748.000000
910000,1.339980,-367768.000000
920000,1.339980,-367756.000000
930000,1.339980,-367728.000000
940000,1.339980,-367720.000000
950000,1.339980,-367748.000000
960000,1.339980,-367640.000000
970000,1.339980,-367720.000000
980000,1.339980,-367720.000000
990000,1.339980,-367744.000000
0,1.329980,-367720.000000
10000,1.329980,-367716.000000
20000,1.329980,-367716.000000
30000,1.329980,-367736.000000
40000,1.329980,-367776.000000
50000,1.329980,-367716.000000
60000,1.329980,-367748.000000
70000,1.329980,-367768.000000
80000,1.329980,-367684.000000
90000,1.329980,-367740.000000
100000,1.329980,-367728.000000
110000,1.329980,-367728.000000
120000,1.329980,-367748.000000
130000,1.329980,-367744.000000
140000,1.329980,-367772.000000
150000,1.329980,-367748.000000
160000,1.329980,-367792.000000
170000,1.329980,-367716.000000
180000,1.329980,-367788.000000
190000,1.329980,-367732.000000
200000,1.329980,-367668.000000
210000,1.329980,-367756.000000
220000,1.329980,-367760.000000
230000,1.329980,-367732.000000
240000,1.329980,-367764.000000
250000,1.329980,-367760.000000
260000,1.329980,-367744.000000
270000,1.329980,-367688.000000
280000,1.329980,-367748.000000
290000,1.329980,-367740.000000
300000,1.329980,-367708.000000
310000,1.329980,-367736.000000
320000,1.329980,-367728.000000
330000,1.329980,-367756.000000
340000,1.329980,-367796.000000
350000,1.329980,-367660.000000
360000,1.329980,-367760.000000
370000,1.329980,-367732.000000
380000,1.329980,-367764.000000
390000,1.329980,-367732.000000
400000,1.329980,-367764.000000
410000,1.329980,-367740.000000
420000,1.329980,-367768.000000
430000,1.329980,-367784.000000
440000,1.329980,-367804.000000
450000,1.329980,-367760.000000
460000,1.329980,-367796.000000
470000,1.329980,-367732.000000
480000,1.329980,-367728.000000
490000,1.329980,-367680.000000
500000,1.329980,-367760.000000
510000,1.329980,-367676.000000
520000,1.329980,-367800.000000
530000,1.329980,-367772.000000
540000,1.329980,-367748.000000
550000,1.329980,-367720.000000
560000,1.329980,-367736.000000
570000,1.329980,-367808.000000
580000,1.329980,-367788.000000
590000,1.329980,-367760.000000
600000,1.329980,-367764.000000
610000,1.329980,-367752.000000
620000,1.329980,-367744.000000
630000,1.329980,-367748.000000
640000,1.329980,-367748.000000
650000,1.329980,-367724.000000
660000,1.329980,-367720.000000
670000,1.329980,-367752.000000
680000,1.329980,-367696.000000
690000,1.329980,-367716.000000
700000,1.329980,-367640.000000
710000,1.329980,-367728.000000
720000,1.329980,-367748.000000
730000,1.329980,-367744.000000
740000,1.329980,-367768.000000
750000,1.329980,-367764.000000
760000,1.329980,-367768.000000
770000,1.329980,-367768.000000
780000,1.329980,-367752.000000
790000,1.329980,-367716.000000
800000,1.329980,-367724.000000
810000,1.329980,-367732.000000
820000,1.329980,-367768.000000
830000,1.329980,-367692.000000
840000,1.329980,-367672.000000
850000,1.329980,-367704.000000
860000,1.329980,-367720.000000
870000,1.329980,-367732.000000
880000,1.329980,-367760.000000
890000,1.329980,-367784.000000
900000,1.329980,-367752.000000
910000,1.329980,-367788.000000
920000,1.329980,-367736.000000
930000,1.329980,-367716.000000
940000,1.329980,-367728.000000
950000,1.329980,-367724.000000
960000,1.329980,-367704.000000
970000,1.329980,-367728.000000
980000,1.329980,-367696.000000
990000,1.329980,-367732.000000
0,1.319980,-367716.000000
10000,1.319980,-367696.000000
20000,1.319980,-367724.000000
30000,1.319980,-367672.000000
40000,1.319980,-367716.000000
50000,1.319980,-367752.000000
60000,1.319980,-367764.000000
70000,1.319980,-367732.000000
80000,1.319980,-367752.000000
90000,1.319980,-367760.000000
100000,1.319980,-367712.000000
110000,1.319980,-367764.000000
120000,1.319980,-367736.000000
130000,1.319980,-367708.000000
140000,1.319980,-367772.000000
150000,1.319980,-367752.000000
160000,1.319980,-367764.000000
170000,1.319980,-367776.000000
180000,1.319980,-367716.000000
190000,1.319980,-367744.000000
200000,1.319980,-367736.000000
210000,1.319980,-367696.000000
220000,1.319980,-367684.000000
230000,1.319980,-367736.000000
240000,1.319980,-367780.000000
250000,1.319980,-367732.000000
260000,1.319980,-367768.000000
270000,1.319980,-367808.000000
280000,1.319980,-367756.000000
290000,1.319980,-367780.000000
300000,1.319980,-367772.000000
310000,1.319980,-367788.000000
320000,1.319980,-367696.000000
330000,1.319980,-367728.000000
340000,1.319980,-367756.000000
350000,1.319980,-367716.000000
360000,1.319980,-367704.000000
370000,1.319980,-367728.000000
380000,1.319980,-367740.000000
390000,1.319980,-367776.000000
400000,1.319980,-367764.000000
410000,1.319980,-367736.000000
420000,1.319980,-367740.000000
430000,1.319980,-367820.000000
440000,1.319980,-367796.000000
450000,1.319980,-367800.000000
460000,1.319980,-367768.000000
470000,1.319980,-367800.000000
480000,1.319980,-367760.000000
490000,1.319980,-367720.000000
500000,1.319980,-367720.000000
510000,1.319980,-367728.000000
530000,1.319980,-367800.000000
540000,1.319980,-367764.000000
550000,1.319980,-367760.000000
560000,1.319980,-367764.000000
570000,1.319980,-367776.000000
580000,1.319980,-367716.000000
590000,1.319980,-367812.000000
600000,1.319980,-367760.000000
610000,1.319980,-367724.000000
620000,1.319980,-367752.000000
630000,1.319980,-367812.000000
640000,1.319980,-367748.000000
650000,1.319980,-367780.000000
660000,1.319980,-367736.000000
670000,1.319980,-367784.000000
680000,1.319980,-367772.000000
690000,1.319980,-367760.000000
700000,1.319980,-367772.000000
710000,1.319980,-367772.000000
720000,1.319980,-367736.000000
730000,1.319980,-367780.000000
740000,1.319980,-367764.000000
750000,1.319980,-367748.000000
760000,1.319980,-367752.000000
770000,1.319980,-367748.000000
780000,1.319980,-367764.000000
790000,1.319980,-367724.000000
800000,1.319980,-367748.000000
810000,1.319980,-367788.000000
820000,1.319980,-367788.000000
830000,1.319980,-367764.000000
840000,1.319980,-367748.000000
850000,1.319980,-367784.000000
860000,1.319980,-367792.000000
870000,1.319980,-367736.000000
880000,1.319980,-367732.000000
890000,1.319980,-367736.000000
900000,1.319980,-367780.000000
910000,1.319980,-367744.000000
920000,1.319980,-367764.000000
930000,1.319980,-367792.000000
940000,1.319980,-367740.000000
950000,1.319980,-367760.000000
960000,1.319980,-367784.000000
970000,1.319980,-367744.000000
980000,1.319980,-367784.000000
990000,1.319980,-367776.000000
0,1.309980,-367716.000000
10000,1.309980,-367744.000000
20000,1.309980,-367696.000000
30000,1.309980,-367736.000000
40000,1.309980,-367744.000000
50000,1.309980,-367768.000000
60000,1.309980,-367760.000000
70000,1.309980,-367776.000000
80000,1.309980,-367752.000000
90000,1.309980,-367720.000000
100000,1.309980,-367760.000000
110000,1.309980,-367728.000000
120000,1.309980,-367752.000000
130000,1.309980,-367760.000000
140000,1.309980,-367768.000000
150000,1.309980,-367812.000000
160000,1.309980,-367736.000000
170000,1.309980,-367808.000000
180000,1.309980,-367752.000000
190000,1.309980,-367772.000000
200000,1.309980,-367788.000000
210000,1.309980,-367748.000000
220000,1.309980,-367800.000000
230000,1.309980,-367780.000000
240000,1.309980,-367720.000000
250000,1.309980,-367748.000000
260000,1.309980,-367752.000000
270000,1.309980,-367760.000000
280000,1.309980,-367764.000000
290000,1.309980,-367708.000000
300000,1.309980,-367804.000000
310000,1.309980,-367744.000000
320000,1.309980,-367740.000000
330000,1.309980,-367792.000000
340000,1.309980,-367756.000000
350000,1.309980,-367772.000000
360000,1.309980,-367784.000000
370000,1.309980,-367740.000000
380000,1.309980,-367760.000000
390000,1.309980,-367752.000000
400000,1.309980,-367788.000000
410000,1.309980,-367784.000000
420000,1.309980,-367796.000000
430000,1.309980,-367748.000000
440000,1.309980,-367764.000000
450000,1.309980,-367752.000000
460000,1.309980,-367748.000000
470000,1.309980,-367768.000000
480000,1.309980,-367816.000000
490000,1.309980,-367764.000000
500000,1.309980,-367784.000000
510000,1.309980,-367768.000000
520000,1.309980,-367820.000000
530000,1.309980,-367744.000000
540000,1.309980,-367756.000000
550000,1.309980,-367756.000000
560000,1.309980,-367768.000000
570000,1.309980,-367768.000000
580000,1.309980,-367788.000000
590000,1.309980,-367748.000000
600000,1.309980,-367756.000000
610000,1.309980,-367720.000000
620000,1.309980,-367764.000000
630000,1.309980,-367764.000000
640000,1.309980,-367728.000000
650000,1.309980,-367740.000000
660000,1.309980,-367780.000000
670000,1.309980,-367724.000000
680000,1.309980,-367704.000000
690000,1.309980,-367764.000000
700000,1.309980,-367736.000000
710000,1.309980,-367756.000000
720000,1.309980,-367792.000000
730000,1.309980,-367772.000000
740000,1.309980,-367788.000000
750000,1.309980,-367752.000000
760000,1.309980,-367800.000000
770000,1.309980,-367760.000000
780000,1.309980,-367740.000000
790000,1.309980,-367772.000000
800000,1.309980,-367760.000000
810000,1.309980,-367792.000000
820000,1.309980,-367744.000000
830000,1.309980,-367764.000000
840000,1.309980,-367740.000000
850000,1.309980,-367740.000000
860000,1.309980,-367732.000000
870000,1.309980,-367804.000000
880000,1.309980,-367740.000000
890000,1.309980,-367744.000000
900000,1.309980,-367808.000000
910000,1.309980,-367768.000000
920000,1.309980,-367736.000000
930000,1.309980,-367732.000000
940000,1.309980,-367768.000000
950000,1.309980,-367780.000000
960000,1.309980,-367776.000000
970000,1.309980,-367788.000000
980000,1.309980,-367792.000000
990000,1.309980,-367804.000000
0,1.299980,-367744.000000
10000,1.299980,-367780.000000
20000,1.299980,-367772.000000
30000,1.299980,-367756.000000
40000,1.299980,-367808.000000
50000,1.299980,-367752.000000
60000,1.299980,-367760.000000
70000,1.299980,-367696.000000
80000,1.299980,-367716.000000
90000,1.299980,-367692.000000
100000,1.299980,-367764.000000
110000,1.299980,-367812.000000
120000,1.299980,-367760.000000
130000,1.299980,-367672.000000
140000,1.299980,-367728.000000
150000,1.299980,-367772.000000
160000,1.299980,-367736.000000
170000,1.299980,-367736.000000
180000,1.299980,-367748.000000
190000,1.299980,-367784.000000
200000,1.299980,-367796.000000
210000,1.299980,-367720.000000
220000,1.299980,-367748.000000
230000,1.299980,-367724.000000
240000,1.299980,-367760.000000
250000,1.299980,-367788.000000
260000,1.299980,-367800.000000
270000,1.299980,-367772.000000
280000,1.299980,-367768.000000
290000,1.299980,-367784.000000
300000,1.299980,-367744.000000
310000,1.299980,-367752.000000
320000,1.299980,-367736.000000
330000,1.299980,-367752.000000
340000,1.299980,-367816.000000
350000,1.299980,-367772.000000
360000,1.299980,-367736.000000
370000,1.299980,-367720.000000
380000,1.299980,-367748.000000
390000,1.299980,-367784.000000
400000,1.299980,-367780.000000
410000,1.299980,-367784.000000
420000,1.299980,-367784.000000
430000,1.299980,-367800.000000
440000,1.299980,-367736.000000
