iteracion,T,magnetizacion
600000,3.159978,0.055176
610000,3.159978,0.038086
620000,3.159978,0.010742
630000,3.159978,-0.002930
640000,3.159978,-0.023926
650000,3.159978,-0.018066
660000,3.159978,-0.024414
670000,3.159978,0.014648
680000,3.159978,0.059570
690000,3.159978,0.065918
700000,3.159978,0.077148
710000,3.159978,0.050781
720000,3.159978,0.040527
730000,3.159978,0.042480
740000,3.159978,0.045898
750000,3.159978,0.011230
760000,3.159978,0.028320
770000,3.159978,0.016113
780000,3.159978,-0.011719
790000,3.159978,0.008789
800000,3.159978,0.053711
810000,3.159978,0.060059
820000,3.159978,0.054688
830000,3.159978,0.041504
840000,3.159978,0.041016
850000,3.159978,0.040527
860000,3.159978,0.095703
870000,3.159978,0.076660
880000,3.159978,0.028320
890000,3.159978,0.035645
900000,3.159978,0.051758
910000,3.159978,0.072266
920000,3.159978,0.070312
930000,3.159978,0.104004
940000,3.159978,0.092285
950000,3.159978,0.120605
960000,3.159978,0.128906
970000,3.159978,0.119141
980000,3.159978,0.080078
990000,3.159978,0.075195
0,3.149978,0.051270
10000,3.149978,0.011719
20000,3.149978,0.001953
30000,3.149978,-0.022461
40000,3.149978,0.004883
50000,3.149978,0.033203
60000,3.149978,0.107910
70000,3.149978,0.060547
80000,3.149978,0.097656
90000,3.149978,0.074707
100000,3.149978,0.046387
110000,3.149978,0.017578
120000,3.149978,0.040039
130000,3.149978,0.042969
140000,3.149978,0.055664
150000,3.149978,0.001953
160000,3.149978,0.041504
170000,3.149978,0.038574
180000,3.149978,-0.013672
190000,3.149978,-0.017578
200000,3.149978,-0.106934
210000,3.149978,-0.116211
220000,3.149978,-0.067871
230000,3.149978,-0.036133
240000,3.149978,0.056152
250000,3.149978,0.064453
260000,3.149978,0.055664
270000,3.149978,0.039062
280000,3.149978,0.086426
290000,3.149978,0.057129
300000,3.149978,0.048828
310000,3.149978,0.041504
320000,3.149978,0.016113
330000,3.149978,-0.009277
340000,3.149978,-0.046387
350000,3.149978,-0.058105
360000,3.149978,0.011230
370000,3.149978,-0.034668
380000,3.149978,0.002930
390000,3.149978,0.025391
400000,3.149978,0.033203
410000,3.149978,0.027344
420000,3.149978,0.033203
430000,3.149978,0.049316
440000,3.149978,0.052734
450000,3.149978,0.049316
460000,3.149978,0.009277
470000,3.149978,-0.013672
480000,3.149978,0.083008
490000,3.149978,0.121094
500000,3.149978,0.091309
510000,3.149978,0.056152
520000,3.149978,0.054688
530000,3.149978,0.025391
540000,3.149978,0.001953
550000,3.149978,-0.005371
560000,3.149978,0.048340
570000,3.149978,0.101074
580000,3.149978,0.028809
590000,3.149978,-0.013672
600000,3.149978,0.058105
610000,3.149978,0.066406
620000,3.149978,0.037598
630000,3.149978,0.065918
640000,3.149978,0.075684
650000,3.149978,0.091797
660000,3.149978,0.063477
670000,3.149978,0.091797
680000,3.149978,0.101074
690000,3.149978,0.111328
700000,3.149978,0.089355
710000,3.149978,0.104492
720000,3.149978,0.086426
730000,3.149978,0.085449
740000,3.149978,0.090332
750000,3.149978,0.103027
760000,3.149978,0.109375
770000,3.149978,0.113770
780000,3.149978,0.122070
790000,3.149978,0.109863
800000,3.149978,0.099609
810000,3.149978,0.064941
820000,3.149978,0.080566
830000,3.149978,0.074707
840000,3.149978,0.064453
850000,3.149978,0.066895
860000,3.149978,0.099609
870000,3.149978,0.042480
880000,3.149978,0.051758
890000,3.149978,0.064941
900000,3.149978,0.047363
910000,3.149978,0.063965
920000,3.149978,0.034180
930000,3.149978,0.069336
940000,3.149978,0.062500
950000,3.149978,0.077148
960000,3.149978,0.040527
970000,3.149978,0.045898
980000,3.149978,0.057129
990000,3.149978,0.046875
0,3.139978,0.021484
10000,3.139978,0.030273
20000,3.139978,0.001953
30000,3.139978,-0.011719
40000,3.139978,0.008789
50000,3.139978,-0.032227
60000,3.139978,0.006836
70000,3.139978,-0.020508
80000,3.139978,0.005371
90000,3.139978,0.041016
100000,3.139978,0.020996
110000,3.139978,0.050293
120000,3.139978,0.033691
130000,3.139978,0.037109
140000,3.139978,0.020020
150000,3.139978,0.017090
160000,3.139978,-0.004395
170000,3.139978,0.074219
180000,3.139978,0.037109
190000,3.139978,0.091797
200000,3.139978,-0.003418
210000,3.139978,0.021973
220000,3.139978,0.062500
230000,3.139978,0.099121
240000,3.139978,0.094727
250000,3.139978,0.092285
260000,3.139978,0.120605
270000,3.139978,0.105957
280000,3.139978,0.120605
290000,3.139978,0.096191
300000,3.139978,0.055176
310000,3.139978,0.012695
320000,3.139978,0.030762
330000,3.139978,0.067383
340000,3.139978,0.053711
350000,3.139978,0.110840
360000,3.139978,0.032227
370000,3.139978,-0.000977
380000,3.139978,0.024414
390000,3.139978,0.055664
400000,3.139978,0.116211
410000,3.139978,0.104004
420000,3.139978,0.050781
430000,3.139978,0.011230
440000,3.139978,0.028809
450000,3.139978,0.070801
460000,3.139978,0.043945
470000,3.139978,0.063477
480000,3.139978,0.052734
490000,3.139978,0.063477
500000,3.139978,0.082520
510000,3.139978,0.097656
520000,3.139978,0.068848
530000,3.139978,0.056152
540000,3.139978,0.064453
550000,3.139978,0.046387
560000,3.139978,0.050781
570000,3.139978,0.059082
580000,3.139978,0.030273
590000,3.139978,0.010254
600000,3.139978,0.034180
610000,3.139978,0.055176
620000,3.139978,0.042969
630000,3.139978,0.041504
640000,3.139978,-0.004395
650000,3.139978,-0.004395
660000,3.139978,0.010742
670000,3.139978,0.037598
680000,3.139978,0.034668
690000,3.139978,0.029785
700000,3.139978,0.032227
710000,3.139978,0.058594
720000,3.139978,0.064941
730000,3.139978,0.072754
740000,3.139978,0.081543
750000,3.139978,0.066406
760000,3.139978,0.048340
770000,3.139978,0.037598
780000,3.139978,0.024902
790000,3.139978,0.033691
800000,3.139978,0.058105
810000,3.139978,0.053711
820000,3.139978,0.062500
830000,3.139978,0.040527
840000,3.139978,0.035645
850000,3.139978,0.003906
860000,3.139978,0.018066
870000,3.139978,-0.030762
880000,3.139978,-0.017578
890000,3.139978,-0.015137
900000,3.139978,-0.002441
910000,3.139978,0.020020
920000,3.139978,0.057129
930000,3.139978,0.060547
940000,3.139978,0.038574
950000,3.139978,0.020508
960000,3.139978,0.059570
970000,3.139978,0.077148
980000,3.139978,0.104004
990000,3.139978,0.095215
0,3.129978,0.146484
10000,3.129978,0.136719
20000,3.129978,0.100098
30000,3.129978,0.108887
40000,3.129978,0.084473
50000,3.129978,0.041992
60000,3.129978,0.030273
70000,3.129978,0.063477
80000,3.129978,-0.010254
90000,3.129978,0.003418
100000,3.129978,-0.032227
110000,3.129978,-0.003906
120000,3.129978,0.020996
130000,3.129978,0.022949
140000,3.129978,-0.010254
150000,3.129978,-0.000977
160000,3.129978,0.010742
170000,3.129978,-0.027832
180000,3.129978,0.018555
190000,3.129978,0.058105
200000,3.129978,0.048340
210000,3.129978,0.022949
220000,3.129978,0.067383
230000,3.129978,0.134766
240000,3.129978,0.074707
250000,3.129978,0.061523
260000,3.129978,0.036621
270000,3.129978,0.057617
280000,3.129978,0.072754
290000,3.129978,0.059082
300000,3.129978,0.091309
310000,3.129978,0.072754
320000,3.129978,0.097656
330000,3.129978,0.073242
340000,3.129978,0.058105
350000,3.129978,0.040527
360000,3.129978,0.056152
370000,3.129978,0.018066
380000,3.129978,0.065430
390000,3.129978,0.126953
400000,3.129978,0.085449
410000,3.129978,0.082520
420000,3.129978,0.063965
430000,3.129978,0.086914
440000,3.129978,0.090820
450000,3.129978,0.122070
460000,3.129978,0.088867
470000,3.129978,0.080566
480000,3.129978,0.081543
490000,3.129978,0.053711
500000,3.129978,0.079590
510000,3.129978,0.101074
520000,3.129978,0.101562
530000,3.129978,0.074707
540000,3.129978,0.060059
550000,3.129978,0.024902
560000,3.129978,0.038086
570000,3.129978,0.048828
580000,3.129978,0.056641
590000,3.129978,0.030273
600000,3.129978,0.032227
610000,3.129978,0.088379
620000,3.129978,0.064453
630000,3.129978,0.057129
640000,3.129978,0.065430
650000,3.129978,0.032227
660000,3.129978,0.014648
670000,3.129978,-0.052734
680000,3.129978,-0.023926
690000,3.129978,-0.035645
700000,3.129978,0.020020
710000,3.129978,0.021973
720000,3.129978,0.037598
730000,3.129978,0.008301
740000,3.129978,0.067871
750000,3.129978,0.083008
760000,3.129978,0.061523
770000,3.129978,0.060059
780000,3.129978,0.037598
790000,3.129978,0.042969
800000,3.129978,0.103516
810000,3.129978,0.070801
820000,3.129978,0.063965
830000,3.129978,0.076172
840000,3.129978,0.116699
850000,3.129978,0.108887
860000,3.129978,0.109375
870000,3.129978,0.124512
880000,3.129978,0.120117
890000,3.129978,0.135742
900000,3.129978,0.122070
910000,3.129978,0.085449
920000,3.129978,0.105957
930000,3.129978,0.063477
940000,3.129978,0.042480
950000,3.129978,0.019043
960000,3.129978,0.034668
970000,3.129978,0.015625
980000,3.129978,-0.030273
990000,3.129978,-0.013184
0,3.119978,-0.002441
10000,3.119978,0.013184
20000,3.119978,0.018066
30000,3.119978,0.075684
40000,3.119978,0.073242
50000,3.119978,0.062988
60000,3.119978,0.062500
70000,3.119978,0.074219
80000,3.119978,0.066406
90000,3.119978,0.051758
100000,3.119978,0.087891
110000,3.119978,0.086426
120000,3.119978,0.053711
130000,3.119978,0.018555
140000,3.119978,0.024414
150000,3.119978,0.063965
160000,3.119978,0.051270
170000,3.119978,0.039062
180000,3.119978,0.047363
190000,3.119978,0.035645
200000,3.119978,0.048340
210000,3.119978,0.053711
220000,3.119978,0.006836
230000,3.119978,0.039551
240000,3.119978,0.046875
250000,3.119978,0.041992
260000,3.119978,0.103027
270000,3.119978,0.074707
280000,3.119978,0.033203
290000,3.119978,0.035156
300000,3.119978,0.024902
310000,3.119978,0.026855
320000,3.119978,0.019043
330000,3.119978,0.040527
340000,3.119978,0.043457
350000,3.119978,0.035645
360000,3.119978,0.053711
370000,3.119978,0.128418
380000,3.119978,0.144531
390000,3.119978,0.070801
400000,3.119978,0.050293
410000,3.119978,0.072266
420000,3.119978,0.079590
430000,3.119978,0.074219
440000,3.119978,0.104492
450000,3.119978,0.083496
460000,3.119978,0.104492
470000,3.119978,0.116211
480000,3.119978,0.113770
490000,3.119978,0.073242
500000,3.119978,0.085938
510000,3.119978,0.054688
520000,3.119978,0.035156
530000,3.119978,0.060059
540000,3.119978,-0.000977
550000,3.119978,0.030762
560000,3.119978,0.024902
570000,3.119978,0.026367
580000,3.119978,0.022461
590000,3.119978,0.020996
600000,3.119978,0.034668
610000,3.119978,-0.005859
620000,3.119978,-0.025879
630000,3.119978,0.006348
640000,3.119978,0.007812
650000,3.119978,-0.020996
660000,3.119978,0.050293
670000,3.119978,0.026855
680000,3.119978,0.064453
690000,3.119978,-0.026367
700000,3.119978,-0.016113
710000,3.119978,0.038086
720000,3.119978,0.042969
730000,3.119978,0.061035
740000,3.119978,0.041504
750000,3.119978,0.058594
760000,3.119978,0.083496
770000,3.119978,0.122559
780000,3.119978,0.123047
790000,3.119978,0.106934
800000,3.119978,0.111328
810000,3.119978,0.104980
820000,3.119978,0.140137
830000,3.119978,0.173340
840000,3.119978,0.133301
850000,3.119978,0.099121
860000,3.119978,0.058105
870000,3.119978,0.056641
880000,3.119978,0.023438
890000,3.119978,-0.000977
900000,3.119978,0.038574
910000,3.119978,0.063477
920000,3.119978,0.109863
930000,3.119978,0.152344
940000,3.119978,0.062988
950000,3.119978,0.041504
960000,3.119978,0.053711
970000,3.119978,0.052734
980000,3.119978,0.020020
990000,3.119978,0.063965
0,3.109978,0.061035
10000,3.109978,0.069336
20000,3.109978,0.089844
30000,3.109978,0.083984
40000,3.109978,0.101562
50000,3.109978,0.107422
60000,3.109978,0.066406
70000,3.109978,0.065918
80000,3.109978,0.036621
90000,3.109978,0.104980
100000,3.109978,0.122070
110000,3.109978,0.125977
120000,3.109978,0.117676
130000,3.109978,0.063477
140000,3.109978,0.077148
150000,3.109978,0.083496
160000,3.109978,0.062988
170000,3.109978,0.063477
180000,3.109978,0.044434
190000,3.109978,0.005371
200000,3.109978,0.013672
210000,3.109978,0.031250
220000,3.109978,-0.008789
230000,3.109978,0.066895
240000,3.109978,0.088867
250000,3.109978,0.153320
260000,3.109978,0.132812
270000,3.109978,0.159668
280000,3.109978,0.123535
290000,3.109978,0.076660
300000,3.109978,0.063477
310000,3.109978,0.041992
320000,3.109978,0.041504
330000,3.109978,0.043945
340000,3.109978,0.047852
350000,3.109978,0.077637
360000,3.109978,0.053711
370000,3.109978,0.047852
380000,3.109978,0.063965
390000,3.109978,0.064453
400000,3.109978,0.020996
410000,3.109978,0.086914
420000,3.109978,0.069336
430000,3.109978,0.064941
440000,3.109978,0.075195
450000,3.109978,0.112793
460000,3.109978,0.076660
470000,3.109978,0.100586
480000,3.109978,0.105957
490000,3.109978,0.105957
500000,3.109978,0.107910
510000,3.109978,0.136719
520000,3.109978,0.110352
530000,3.109978,0.065430
540000,3.109978,0.014160
550000,3.109978,0.075195
560000,3.109978,0.067871
570000,3.109978,0.031250
580000,3.109978,0.019043
590000,3.109978,0.050781
600000,3.109978,0.042480
610000,3.109978,0.064453
620000,3.109978,0.072266
630000,3.109978,0.037598
640000,3.109978,0.025391
650000,3.109978,0.073730
660000,3.109978,0.096680
670000,3.109978,0.094238
680000,3.109978,0.046387
690000,3.109978,0.096680
700000,3.109978,0.063965
710000,3.109978,0.018555
720000,3.109978,0.028320
730000,3.109978,-0.009277
740000,3.109978,-0.009766
750000,3.109978,0.021484
760000,3.109978,0.052734
770000,3.109978,0.011719
780000,3.109978,0.034180
790000,3.109978,0.025391
800000,3.109978,0.052734
810000,3.109978,0.097168
820000,3.109978,0.148926
830000,3.109978,0.132324
840000,3.109978,0.098633
850000,3.109978,0.057129
860000,3.109978,0.026367
870000,3.109978,0.014648
880000,3.109978,-0.004395
890000,3.109978,-0.001465
900000,3.109978,0.077637
910000,3.109978,-0.005859
920000,3.109978,0.037598
930000,3.109978,0.062988
940000,3.109978,0.038574
950000,3.109978,0.090332
960000,3.109978,0.106445
970000,3.109978,0.027344
980000,3.109978,0.071777
990000,3.109978,0.104980
0,3.099978,0.088867
10000,3.099978,0.101562
20000,3.099978,0.125488
30000,3.099978,0.062012
40000,3.099978,0.065430
50000,3.099978,0.067383
60000,3.099978,0.070312
70000,3.099978,0.042969
80000,3.099978,0.014648
90000,3.099978,0.024902
100000,3.099978,-0.002930
110000,3.099978,0.008789
120000,3.099978,0.032715
130000,3.099978,0.021484
140000,3.099978,0.038086
150000,3.099978,0.034180
160000,3.099978,0.020996
170000,3.099978,0.032227
180000,3.099978,0.043457
190000,3.099978,0.077637
200000,3.099978,0.069336
210000,3.099978,0.090332
220000,3.099978,0.046875
230000,3.099978,0.027832
240000,3.099978,0.032715
250000,3.099978,0.033203
260000,3.099978,0.037109
270000,3.099978,0.015625
280000,3.099978,0.052734
290000,3.099978,0.033203
300000,3.099978,0.036621
310000,3.099978,-0.021484
320000,3.099978,0.014648
330000,3.099978,0.009766
340000,3.099978,0.083984
350000,3.099978,0.082031
360000,3.099978,0.059570
370000,3.099978,0.019531
380000,3.099978,-0.004883
390000,3.099978,0.050781
400000,3.099978,0.059570
410000,3.099978,0.084961
420000,3.099978,0.020996
430000,3.099978,0.066406
440000,3.099978,0.036133
450000,3.099978,0.085938
460000,3.099978,0.162109
470000,3.099978,0.105469
480000,3.099978,0.014160
490000,3.099978,0.037109
500000,3.099978,0.022949
510000,3.099978,0.020020
520000,3.099978,0.070801
530000,3.099978,0.080078
540000,3.099978,0.081543
550000,3.099978,0.040039
560000,3.099978,0.013184
570000,3.099978,0.008789
580000,3.099978,0.064941
590000,3.099978,0.059570
600000,3.099978,0.041992
610000,3.099978,0.072266
620000,3.099978,0.057129
630000,3.099978,0.053223
640000,3.099978,0.116211
650000,3.099978,0.096191
660000,3.099978,0.088379
670000,3.099978,0.042480
680000,3.099978,0.043945
690000,3.099978,0.090332
700000,3.099978,0.066895
710000,3.099978,0.036621
720000,3.099978,0.039551
730000,3.099978,0.065918
740000,3.099978,0.083984
750000,3.099978,0.109863
760000,3.099978,0.087891
770000,3.099978,0.041016
780000,3.099978,0.041016
790000,3.099978,0.042480
800000,3.099978,0.078125
810000,3.099978,0.003418
820000,3.099978,-0.013184
830000,3.099978,-0.051270
840000,3.099978,-0.039551
850000,3.099978,0.011230
860000,3.099978,-0.036133
870000,3.099978,0.009277
880000,3.099978,0.001465
890000,3.099978,0.019531
900000,3.099978,0.011719
910000,3.099978,0.016602
920000,3.099978,-0.011230
930000,3.099978,0.025391
940000,3.099978,0.058594
950000,3.099978,0.046387
960000,3.099978,0.049316
970000,3.099978,0.113770
980000,3.099978,0.070801
990000,3.099978,0.051758
0,3.089978,0.005371
10000,3.089978,-0.012207
20000,3.089978,0.050293
30000,3.089978,0.059082
40000,3.089978,0.083984
50000,3.089978,0.038574
60000,3.089978,0.062988
70000,3.089978,0.022461
80000,3.089978,0.036133
90000,3.089978,0.026367
100000,3.089978,-0.022949
110000,3.089978,0.020996
120000,3.089978,0.007324
130000,3.089978,0.035645
140000,3.089978,0.091797
150000,3.089978,0.066406
160000,3.089978,0.040039
170000,3.089978,-0.013672
180000,3.089978,-0.029785
190000,3.089978,-0.003906
200000,3.089978,0.038086
210000,3.089978,0.061523
220000,3.089978,0.104980
230000,3.089978,0.134766
240000,3.089978,0.120605
250000,3.089978,0.047852
260000,3.089978,0.009277
270000,3.089978,0.039062
280000,3.089978,0.063965
290000,3.089978,0.051270
300000,3.089978,0.053711
310000,3.089978,0.061523
320000,3.089978,0.028809
330000,3.089978,0.033203
340000,3.089978,0.101074
350000,3.089978,0.100586
360000,3.089978,0.104492
370000,3.089978,0.074707
380000,3.089978,0.085938
390000,3.089978,0.058105
400000,3.089978,0.104980
410000,3.089978,0.134277
420000,3.089978,0.166504
430000,3.089978,0.126953
440000,3.089978,0.132324
450000,3.089978,0.059570
460000,3.089978,0.062500
470000,3.089978,0.027832
480000,3.089978,-0.000488
490000,3.089978,0.083008
500000,3.089978,0.084473
510000,3.089978,0.063477
520000,3.089978,0.059570
530000,3.089978,0.104004
540000,3.089978,0.109375
550000,3.089978,0.102539
560000,3.089978,0.107910
570000,3.089978,0.068848
580000,3.089978,0.079590
590000,3.089978,0.047852
600000,3.089978,0.031250
610000,3.089978,0.023438
620000,3.089978,0.025391
630000,3.089978,0.051270
640000,3.089978,0.006836
650000,3.089978,0.009766
660000,3.089978,0.041504
670000,3.089978,0.003418
680000,3.089978,0.015625
690000,3.089978,0.016602
700000,3.089978,0.039551
710000,3.089978,0.103027
720000,3.089978,0.054688
730000,3.089978,0.077637
740000,3.089978,0.095703
750000,3.089978,0.136230
760000,3.089978,0.173828
770000,3.089978,0.170898
780000,3.089978,0.144043
790000,3.089978,0.168945
800000,3.089978,0.104980
810000,3.089978,0.101562
820000,3.089978,0.101074
830000,3.089978,0.072266
840000,3.089978,0.061035
850000,3.089978,0.113281
860000,3.089978,0.093262
870000,3.089978,0.064453
880000,3.089978,0.061035
890000,3.089978,0.061523
900000,3.089978,0.052734
910000,3.089978,0.015625
920000,3.089978,0.053711
930000,3.089978,0.064941
940000,3.089978,0.024902
950000,3.089978,0.005859
960000,3.089978,0.038574
